room_id,dq_missing_customer_id,dq_amount_negative,source,checkout_date,booking_id,dq_date_inverted,total_amount,checkin_date,nights,dq_currency_invalid,customer_id,status
H004-R008,false,false,expedia,2025-04-09,B000539,false,651.87,2025-04-05,4,false,C00562,confirmed
H003-R019,false,false,walk_in,2025-07-28,B004626,false,1293.78,2025-07-22,6,false,C02582,confirmed
H007-R025,false,false,mobile,2025-07-04,B003015,false,512.4,2025-07-01,3,false,C02954,confirmed
H001-R007,false,false,booking.com,2025-03-16,B000919,false,219.82,2025-03-15,1,false,C01311,confirmed
H002-R019,false,false,walk_in,2025-01-27,B001263,false,282.74,2025-01-25,2,false,C00957,confirmed
H008-R006,false,false,walk_in,2025-07-19,B005026,false,372,2025-07-17,2,false,C02555,confirmed
H002-R021,false,false,web,2025-06-03,B002884,false,155.08,2025-06-02,1,false,C00203,confirmed
H001-R015,false,false,expedia,2025-04-27,B000791,false,647.16,2025-04-22,5,false,C01928,confirmed
H004-R018,false,false,booking.com,2025-01-30,B005384,false,528.41,2025-01-27,3,false,C01629,confirmed
H004-R012,false,false,mobile,2025-04-16,B003233,false,641.45,2025-04-13,3,false,C00105,confirmed
H002-R014,false,false,walk_in,2025-06-23,B001116,false,383.96,2025-06-21,2,false,C00173,confirmed
H004-R004,false,false,booking.com,2025-02-09,B005230,false,137.79,2025-02-08,1,false,C01467,confirmed
H004-R023,false,false,walk_in,2025-01-10,B003097,false,316.35,2025-01-08,2,false,C00021,confirmed
H001-R019,false,false,expedia,2025-03-11,B001494,false,211.92,2025-03-10,1,false,C02432,confirmed
H001-R001,false,false,mobile,2025-03-17,B005613,false,1248.41,2025-03-11,6,false,C01794,confirmed
H003-R017,false,false,expedia,2025-05-10,B003454,false,216.71,2025-05-09,1,false,C00075,confirmed
H008-R010,false,false,booking.com,2025-05-28,B001359,false,725.74,2025-05-24,4,false,C01643,confirmed
H006-R022,false,false,web,2025-06-12,B003795,false,378.07,2025-06-09,3,false,C01365,confirmed
H006-R024,false,false,booking.com,2025-04-28,B001674,false,906.14,2025-04-23,5,false,C01725,confirmed
H003-R018,false,false,web,2025-04-10,B005468,false,608.29,2025-04-07,3,false,C00109,confirmed
H008-R016,false,false,web,2025-07-27,B005837,false,417.04,2025-07-25,2,false,C02509,confirmed
H005-R005,false,false,mobile,2025-07-30,B003666,false,342.54,2025-07-28,2,false,C02345,confirmed
H006-R021,false,false,booking.com,2025-06-17,B001551,false,214.19,2025-06-16,1,false,C01282,confirmed
H002-R011,false,false,web,2025-05-01,B005688,false,777.46,2025-04-25,6,false,C02816,confirmed
H004-R003,false,false,booking.com,2025-07-20,B004055,false,365.84,2025-07-17,3,false,C00602,confirmed
H008-R014,false,false,walk_in,2025-08-02,B001906,false,754.35,2025-07-29,4,false,C01974,confirmed
H002-R004,false,false,expedia,2025-03-28,B002282,false,882.68,2025-03-22,6,false,C00374,confirmed
H002-R021,false,false,web,2025-02-13,B000152,false,714.9,2025-02-08,5,false,C01320,confirmed
H001-R020,false,false,mobile,2025-05-04,B003903,false,672.34,2025-04-30,4,false,C02259,confirmed
H008-R009,false,false,web,2025-07-06,B001780,false,419.06,2025-07-04,2,false,C02447,confirmed
H007-R003,false,false,expedia,2025-06-17,B004272,false,919.03,2025-06-12,5,false,C02165,confirmed
H005-R002,false,false,booking.com,2025-02-14,B002123,false,213.85,2025-02-13,1,false,C02948,confirmed
H003-R022,false,false,booking.com,2025-03-15,B000032,false,497.33,2025-03-12,3,false,C01083,confirmed
H001-R024,false,false,web,2025-04-07,B004107,false,1005.67,2025-04-02,5,false,C00419,confirmed
H001-R007,false,false,mobile,2025-05-04,B002512,false,1079.79,2025-04-28,6,false,C01958,confirmed
H003-R002,false,false,walk_in,2025-03-25,B000402,false,659.46,2025-03-21,4,false,C02049,confirmed
H004-R001,false,false,web,2025-02-16,B000770,false,378.79,2025-02-13,3,false,C01303,confirmed
H003-R013,false,false,mobile,2025-06-19,B004497,false,152.3,2025-06-18,1,false,C02285,confirmed
H003-R015,false,false,expedia,2025-07-06,B002374,false,767.58,2025-06-30,6,false,C02292,confirmed
H001-R010,false,false,mobile,2025-02-06,B000257,false,597.84,2025-02-02,4,false,C02449,confirmed
H003-R002,false,false,walk_in,2025-07-22,B004861,false,622.5,2025-07-19,3,false,C01794,confirmed
H003-R012,false,false,walk_in,2025-07-12,B002725,false,402.36,2025-07-10,2,false,C01320,confirmed
H001-R010,false,false,web,2025-07-29,B000625,false,413.21,2025-07-27,2,false,C01284,confirmed
H002-R003,false,false,web,2025-01-24,B004708,false,321.49,2025-01-22,2,false,C00265,confirmed
H002-R001,false,false,expedia,2025-05-20,B002600,false,181.63,2025-05-19,1,false,C00373,confirmed
H008-R023,false,false,walk_in,2025-06-06,B000989,false,861.28,2025-06-02,4,false,C02926,confirmed
H002-R001,false,false,booking.com,2025-02-24,B005109,false,591.36,2025-02-21,3,false,C00398,confirmed
H007-R014,false,false,web,2025-04-15,B002951,false,314.8,2025-04-13,2,false,C00213,confirmed
H005-R023,false,false,walk_in,2025-08-05,B000864,false,651.54,2025-08-02,3,false,C00816,confirmed
H005-R002,false,false,expedia,2025-03-07,B003302,false,301.83,2025-03-05,2,false,C01399,confirmed
H008-R002,false,false,web,2025-07-20,B001201,false,168.92,2025-07-19,1,false,C01319,confirmed
H005-R016,false,false,booking.com,2025-07-18,B004958,false,318.73,2025-07-16,2,false,C00447,confirmed
H008-R016,false,false,booking.com,2025-05-20,B002821,false,218.81,2025-05-19,1,false,C00746,confirmed
H003-R015,false,false,expedia,2025-04-11,B005307,false,444.32,2025-04-09,2,false,C01374,confirmed
H005-R006,false,false,walk_in,2025-04-05,B003164,false,278.33,2025-04-03,2,false,C01293,confirmed
H005-R009,false,false,mobile,2025-04-26,B001055,false,162.79,2025-04-25,1,false,C00580,confirmed
H008-R002,false,false,web,2025-06-16,B005168,false,493.59,2025-06-12,4,false,C01823,confirmed
H008-R021,false,false,web,2025-02-03,B003541,false,877.79,2025-01-29,5,false,C01590,confirmed
H001-R013,false,false,walk_in,2025-05-10,B001427,false,1051.16,2025-05-03,7,false,C00483,confirmed
H004-R018,false,false,booking.com,2025-04-29,B001755,false,351.78,2025-04-27,2,false,C00702,confirmed
H005-R003,false,false,booking.com,2025-02-22,B005554,false,171.74,2025-02-21,1,false,C01659,confirmed
H005-R011,false,false,booking.com,2025-01-12,B003394,false,1269.84,2025-01-06,6,false,C01204,confirmed
H006-R001,false,false,expedia,2025-02-05,B001296,false,214.51,2025-02-04,1,false,C00661,confirmed
H002-R001,false,false,walk_in,2025-06-10,B005927,false,173.57,2025-06-09,1,false,C00193,confirmed
H006-R018,false,false,walk_in,2025-03-01,B003736,false,565.46,2025-02-25,4,false,C01565,confirmed
H007-R013,false,false,web,2025-02-24,B001621,false,1015.11,2025-02-19,5,false,C01229,confirmed
H001-R020,false,false,expedia,2025-02-20,B005775,false,183.73,2025-02-19,1,false,C02069,confirmed
H003-R005,false,false,web,2025-06-24,B003606,false,499.92,2025-06-20,4,false,C01426,confirmed
H002-R023,false,false,mobile,2025-07-20,B001987,false,123.02,2025-07-19,1,false,C00120,confirmed
H004-R005,false,false,mobile,2025-03-19,B000237,false,655.05,2025-03-14,5,false,C02394,confirmed
H003-R005,false,false,booking.com,2025-01-16,B003987,false,127.26,2025-01-15,1,false,C02794,confirmed
H005-R009,false,false,mobile,2025-05-07,B001848,false,248.47,2025-05-05,2,false,C02150,confirmed
H008-R009,false,false,booking.com,2025-03-09,B004338,false,197.56,2025-03-08,1,false,C01636,confirmed
H006-R017,false,false,walk_in,2025-05-09,B002201,false,972.91,2025-05-04,5,false,C01691,confirmed
H006-R024,false,false,web,2025-03-05,B000093,false,1327.66,2025-02-27,6,false,C02053,confirmed
H003-R011,false,false,booking.com,2025-02-09,B003833,false,209.13,2025-02-08,1,false,C02917,confirmed
H001-R015,false,false,booking.com,2025-03-02,B004202,false,659.29,2025-02-27,3,false,C01627,confirmed
H004-R002,false,false,web,2025-07-03,B002059,false,135.37,2025-07-02,1,false,C00517,confirmed
H007-R005,false,false,mobile,2025-05-02,B000483,false,208.72,2025-05-01,1,false,C00597,confirmed
H005-R003,false,false,mobile,2025-03-27,B004570,false,140.74,2025-03-26,1,false,C02902,confirmed
H003-R021,false,false,expedia,2025-03-31,B002447,false,1174.66,2025-03-24,7,false,C01901,confirmed
H004-R006,false,false,web,2025-02-19,B000335,false,1285.69,2025-02-13,6,false,C02436,confirmed
H006-R007,false,false,web,2025-02-10,B002798,false,582.16,2025-02-06,4,false,C02790,confirmed
H002-R018,false,false,booking.com,2025-03-26,B000704,false,735.58,2025-03-21,5,false,C00451,confirmed
H002-R015,false,false,mobile,2025-05-11,B004441,false,503,2025-05-07,4,false,C02014,confirmed
H004-R013,false,false,booking.com,2025-06-06,B002314,false,822.05,2025-06-02,4,false,C01851,confirmed
H004-R021,false,false,booking.com,2025-05-03,B004791,false,427.79,2025-05-01,2,false,C01812,confirmed
H003-R020,false,false,mobile,2025-04-30,B002667,false,883.35,2025-04-24,6,false,C00468,confirmed
H002-R001,false,false,booking.com,2025-03-05,B000550,false,133.26,2025-03-04,1,false,C01679,confirmed
H004-R006,false,false,mobile,2025-03-11,B004635,false,1057.34,2025-03-04,7,false,C02575,confirmed
H008-R013,false,false,mobile,2025-04-19,B003021,false,1098.14,2025-04-14,5,false,C01263,confirmed
H003-R001,false,false,expedia,2025-08-10,B000925,false,868.47,2025-08-06,4,false,C01144,confirmed
H001-R002,false,false,walk_in,2025-07-08,B001271,false,162.87,2025-07-07,1,false,C02712,confirmed
H005-R025,false,false,web,2025-08-11,B005037,false,1009.77,2025-08-05,6,false,C02146,confirmed
H003-R009,false,false,walk_in,2025-02-04,B002892,false,415.66,2025-02-01,3,false,C02657,confirmed
H007-R025,false,false,booking.com,2025-02-21,B000800,false,204.4,2025-02-20,1,false,C02913,confirmed
H008-R005,false,false,walk_in,2025-02-27,B005400,false,512.68,2025-02-24,3,false,C02769,confirmed
H005-R022,false,false,expedia,2025-07-25,B003244,false,151.23,2025-07-24,1,false,C00215,confirmed
H004-R012,false,false,expedia,2025-04-27,B001127,false,975.98,2025-04-22,5,false,C00673,confirmed
H003-R007,false,false,mobile,2025-06-02,B005241,false,808.91,2025-05-28,5,false,C00875,confirmed
H006-R015,false,false,mobile,2025-06-11,B003103,false,805.3,2025-06-07,4,false,C01288,confirmed
H001-R020,false,false,expedia,2025-04-17,B001502,false,776.63,2025-04-12,5,false,C01226,confirmed
H006-R013,false,false,walk_in,2025-03-30,B005625,false,541.16,2025-03-26,4,false,C01429,confirmed
H004-R001,false,false,web,2025-03-12,B003461,false,570.77,2025-03-09,3,false,C02760,confirmed
H003-R010,false,false,mobile,2025-01-31,B001367,false,174.38,2025-01-30,1,false,C02178,confirmed
H007-R008,false,false,web,2025-07-01,B003807,false,132.21,2025-06-30,1,false,C00575,confirmed
H002-R024,false,false,booking.com,2025-06-06,B001683,false,128.89,2025-06-05,1,false,C00108,confirmed
H006-R023,false,false,mobile,2025-02-09,B005479,false,582.48,2025-02-06,3,false,C01982,confirmed
H002-R024,false,false,booking.com,2025-03-04,B003339,false,585.07,2025-03-01,3,false,C02683,confirmed
H004-R003,false,false,expedia,2025-01-11,B005846,false,443.84,2025-01-08,3,false,C01807,confirmed
H007-R021,false,false,mobile,2025-05-20,B003674,false,147.1,2025-05-19,1,false,C01427,confirmed
H003-R017,false,false,mobile,2025-03-17,B001561,false,411.85,2025-03-15,2,false,C00878,confirmed
H002-R005,false,false,web,2025-03-10,B005702,false,167.99,2025-03-09,1,false,C01272,confirmed
H007-R012,false,false,booking.com,2025-06-27,B004063,false,210.44,2025-06-26,1,false,C01375,confirmed
H006-R024,false,false,expedia,2025-07-04,B001912,false,763.44,2025-06-28,6,false,C00183,confirmed
H008-R019,false,false,web,2025-04-23,B002293,false,771.5,2025-04-18,5,false,C01618,confirmed
H005-R019,false,false,web,2025-03-07,B000172,false,295.34,2025-03-05,2,false,C00376,confirmed
H004-R006,false,false,expedia,2025-06-20,B003913,false,521.02,2025-06-16,4,false,C02782,confirmed
H004-R008,false,false,web,2025-01-19,B001790,false,428.84,2025-01-17,2,false,C02287,confirmed
H003-R002,false,false,expedia,2025-03-10,B004280,false,440.43,2025-03-08,2,false,C00068,confirmed
H001-R012,false,false,mobile,2025-06-28,B002138,false,928.29,2025-06-23,5,false,C00005,confirmed
H003-R022,false,false,expedia,2025-05-30,B000040,false,148.94,2025-05-29,1,false,C02883,confirmed
H008-R008,false,false,walk_in,2025-05-10,B004117,false,190.69,2025-05-09,1,false,C01950,confirmed
H003-R002,false,false,mobile,2025-01-22,B002523,false,684.97,2025-01-17,5,false,C02864,confirmed
H005-R006,false,false,walk_in,2025-03-15,B000414,false,383.18,2025-03-13,2,false,C02488,confirmed
H007-R011,false,false,expedia,2025-05-04,B000780,false,144.2,2025-05-03,1,false,C01049,confirmed
H008-R024,false,false,booking.com,2025-05-18,B004509,false,1500.18,2025-05-11,7,false,C01405,confirmed
H005-R008,false,false,web,2025-07-20,B002382,false,343.4,2025-07-18,2,false,C01373,confirmed
H006-R014,false,false,expedia,2025-03-24,B000270,false,1051.64,2025-03-19,5,false,C02390,confirmed
H008-R005,false,false,booking.com,2025-04-21,B004874,false,511.9,2025-04-18,3,false,C02795,confirmed
H001-R019,false,false,expedia,2025-04-25,B002732,false,416.9,2025-04-23,2,false,C01813,confirmed
H008-R019,false,false,web,2025-02-07,B000641,false,402.64,2025-02-05,2,false,C02795,confirmed
H007-R022,false,false,mobile,2025-02-01,B004378,false,627.53,2025-01-29,3,false,C02897,confirmed
H008-R006,false,false,web,2025-06-09,B004733,false,543.63,2025-06-06,3,false,C00302,confirmed
H006-R025,false,false,walk_in,2025-06-07,B002612,false,613.77,2025-06-04,3,false,C02521,confirmed
H003-R001,false,false,booking.com,2025-02-24,B000998,false,982.24,2025-02-18,6,false,C00162,confirmed
H005-R004,false,false,mobile,2025-02-22,B005117,false,240.25,2025-02-20,2,false,C01499,confirmed
H005-R013,false,false,walk_in,2025-01-14,B002964,false,1299.29,2025-01-08,6,false,C02887,confirmed
H004-R015,false,false,walk_in,2025-06-03,B000874,false,729.69,2025-05-30,4,false,C02320,confirmed
H008-R013,false,false,web,2025-05-17,B003318,false,436.1,2025-05-15,2,false,C02732,confirmed
H001-R006,false,false,mobile,2025-07-03,B001209,false,171.81,2025-07-02,1,false,C02329,confirmed
H004-R017,false,false,walk_in,2025-03-11,B004963,false,1294.23,2025-03-04,7,false,C01383,confirmed
H004-R011,false,false,expedia,2025-05-08,B002833,false,127.31,2025-05-07,1,false,C02806,confirmed
H002-R025,false,false,mobile,2025-05-17,B005319,false,407.72,2025-05-15,2,false,C00443,confirmed
H004-R024,false,false,booking.com,2025-03-01,B003185,false,817.77,2025-02-25,4,false,C00335,confirmed
H001-R015,false,false,booking.com,2025-01-14,B001068,false,248.81,2025-01-12,2,false,C02499,confirmed
H008-R018,false,false,mobile,2025-05-03,B005180,false,1395.33,2025-04-26,7,false,C00733,confirmed
H003-R008,false,false,booking.com,2025-02-20,B003557,false,360.54,2025-02-17,3,false,C02019,confirmed
H007-R023,false,false,mobile,2025-03-11,B001439,false,238.33,2025-03-09,2,false,C01680,confirmed
H008-R007,false,false,walk_in,2025-03-20,B001764,false,823.08,2025-03-16,4,false,C00593,confirmed
H006-R012,false,false,mobile,2025-02-16,B005561,false,514.55,2025-02-12,4,false,C02178,confirmed
H001-R002,false,false,expedia,2025-04-15,B003399,false,567.37,2025-04-12,3,false,C01606,confirmed
H004-R006,false,false,booking.com,2025-01-26,B001303,false,572.96,2025-01-22,4,false,C01605,confirmed
H002-R025,false,false,mobile,2025-03-23,B005942,false,314.91,2025-03-21,2,false,C02430,confirmed
H002-R013,false,false,mobile,2025-02-12,B003742,false,1051.38,2025-02-07,5,false,C00272,confirmed
H004-R022,false,false,mobile,2025-04-30,B001630,false,540.64,2025-04-27,3,false,C00072,confirmed
H001-R006,false,false,walk_in,2025-06-04,B005428,false,952.25,2025-05-29,6,false,C02685,confirmed
H002-R012,false,false,expedia,2025-02-22,B005787,false,749.52,2025-02-18,4,false,C01804,confirmed
H003-R008,false,false,walk_in,2025-02-01,B003612,false,176.08,2025-01-31,1,false,C01096,confirmed
H006-R014,false,false,expedia,2025-06-24,B001998,false,214.29,2025-06-23,1,false,C00999,confirmed
H001-R001,false,false,booking.com,2025-05-27,B000246,false,1311.15,2025-05-20,7,false,C01764,confirmed
H007-R020,false,false,booking.com,2025-06-26,B003996,false,394.26,2025-06-23,3,false,C01404,confirmed
H008-R022,false,false,mobile,2025-02-05,B001856,false,406.48,2025-02-03,2,false,C00564,confirmed
H006-R010,false,false,booking.com,2025-06-26,B004350,false,439.97,2025-06-24,2,false,C02726,confirmed
H003-R006,false,false,web,2025-02-11,B002223,false,616.83,2025-02-07,4,false,C01516,confirmed
H006-R020,false,false,mobile,2025-03-20,B000103,false,548.56,2025-03-17,3,false,C02712,confirmed
H006-R008,false,false,walk_in,2025-03-13,B003843,false,190.86,2025-03-12,1,false,C02030,confirmed
H006-R001,false,false,expedia,2025-06-03,B004212,false,358.22,2025-06-01,2,false,C02933,confirmed
H003-R014,false,false,walk_in,2025-03-11,B002071,false,845.2,2025-03-07,4,false,C00275,confirmed
H008-R001,false,false,walk_in,2025-04-17,B000495,false,829.2,2025-04-13,4,false,C01337,confirmed
H006-R001,false,false,walk_in,2025-04-16,B004583,false,968.8,2025-04-09,7,false,C02620,confirmed
H004-R011,false,false,mobile,2025-07-15,B002459,false,308.12,2025-07-13,2,false,C00641,confirmed
H004-R011,false,false,walk_in,2025-03-15,B000344,false,843.8,2025-03-10,5,false,C01544,confirmed
H006-R006,false,false,expedia,2025-04-25,B002810,false,199.9,2025-04-24,1,false,C01652,confirmed
H004-R015,false,false,web,2025-05-18,B000711,false,955.63,2025-05-12,6,false,C02654,confirmed
H004-R009,false,false,booking.com,2025-02-16,B004449,false,159.48,2025-02-15,1,false,C02674,confirmed
H001-R016,false,false,walk_in,2025-03-04,B002325,false,121.91,2025-03-03,1,false,C02990,confirmed
H006-R014,false,false,web,2025-06-02,B004802,false,543.66,2025-05-30,3,false,C00081,confirmed
H004-R021,false,false,web,2025-05-01,B002677,false,367.03,2025-04-29,2,false,C02187,confirmed
H003-R021,false,false,mobile,2025-04-13,B000564,false,1256.02,2025-04-07,6,false,C00185,confirmed
H007-R017,false,false,booking.com,2025-03-30,B004643,false,465.46,2025-03-27,3,false,C00758,confirmed
H007-R025,false,false,booking.com,2025-06-09,B003035,false,391.98,2025-06-06,3,false,C00123,confirmed
H001-R012,false,false,walk_in,2025-06-23,B000934,false,597.34,2025-06-19,4,false,C01959,confirmed
H005-R002,false,false,expedia,2025-03-14,B001281,false,401.89,2025-03-11,3,false,C00343,confirmed
H007-R002,false,false,web,2025-06-19,B005043,false,714.28,2025-06-15,4,false,C02958,confirmed
H007-R019,false,false,expedia,2025-03-16,B002900,false,294.83,2025-03-14,2,false,C00020,confirmed
H002-R002,false,false,mobile,2025-06-19,B000809,false,306.99,2025-06-17,2,false,C01397,confirmed
H008-R007,false,false,booking.com,2025-02-09,B005411,false,208.89,2025-02-08,1,false,C01697,confirmed
